Sample in Buffer,Sample in Window,TRIGGER,design_1_i/fulltopHDC_0/U0/HDCOTFGEn/BV[999:900],design_1_i/fulltopHDC_0/U0/HDCOTFGEn/cls/CST/hv[2:0],design_1_i/fulltopHDC_0/U0/HDCOTFGEn/cls/CST/countSimArr[0].comp/compArr[1].comp/class[127:0],design_1_i/fulltopHDC_0/U0/HDCOTFGEn/cls/CST/countSimArr[0].comp/compArr[1].comp/hv[0:0],design_1_i/fulltopHDC_0/U0/HDCOTFGEn/QHV[335:0],design_1_i/fulltopHDC_0/U0/HDCOTFGEn/doneEncoderToClassifier
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX
1750,1750,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1751,1751,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1752,1752,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1753,1753,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1754,1754,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1755,1755,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1756,1756,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1757,1757,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1758,1758,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1759,1759,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1760,1760,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1761,1761,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1762,1762,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1763,1763,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1764,1764,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1765,1765,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1766,1766,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1767,1767,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1768,1768,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1769,1769,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1770,1770,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1771,1771,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1772,1772,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1773,1773,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1774,1774,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1775,1775,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1776,1776,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1777,1777,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1778,1778,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1779,1779,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1780,1780,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1781,1781,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1782,1782,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1783,1783,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1784,1784,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1785,1785,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1786,1786,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1787,1787,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1788,1788,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1789,1789,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1790,1790,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1791,1791,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1792,1792,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1793,1793,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1794,1794,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1795,1795,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1796,1796,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1797,1797,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1798,1798,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1799,1799,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1800,1800,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1801,1801,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1802,1802,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1803,1803,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1804,1804,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1805,1805,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1806,1806,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1807,1807,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1808,1808,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1809,1809,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1810,1810,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1811,1811,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1812,1812,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1813,1813,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1814,1814,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1815,1815,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1816,1816,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1817,1817,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1818,1818,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1819,1819,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1820,1820,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1821,1821,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1822,1822,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1823,1823,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1824,1824,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1825,1825,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1826,1826,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1827,1827,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1828,1828,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1829,1829,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1830,1830,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1831,1831,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1832,1832,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1833,1833,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1834,1834,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1835,1835,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1836,1836,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1837,1837,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1838,1838,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1839,1839,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1840,1840,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1841,1841,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1842,1842,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1843,1843,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1844,1844,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1845,1845,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1846,1846,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1847,1847,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1848,1848,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1849,1849,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1850,1850,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1851,1851,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1852,1852,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1853,1853,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1854,1854,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1855,1855,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1856,1856,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1857,1857,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1858,1858,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1859,1859,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1860,1860,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1861,1861,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1862,1862,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1863,1863,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1864,1864,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1865,1865,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1866,1866,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1867,1867,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
1868,1868,0,39d0e231561116116f8a1b1fc,2,7f0efef8100227f0760ed407c43bec3c,0,fe25f8fc748101ceeb08a79e1f19039cff88c237cb1e1f8cc03d00fc57b4879c7ce4c166020e8fcc1d7c,0
